id, date, time, day, session, trial, tau, ild, itd, ratio, revno, rove, srove, vrove, correct, answer
2002, 2018-03-13, 14:00:19, 1, 15, 38, 4.000, 10.0, 0.000, 1.000000, 0, 10, -4.841027, 9.731666, 0, 0
2002, 2018-03-13, 14:00:21, 1, 15, 39, 4.000, 10.0, 0.000, -2.000000, 0, 10, 3.550987, -5.511568, 1, 1
2002, 2018-03-13, 14:00:24, 1, 15, 40, 4.000, 10.0, 0.000, -2.000000, 0, 10, 9.874435, -2.067870, 1, 1
2002, 2018-03-13, 14:00:26, 1, 15, 41, 4.000, 10.0, 0.000, -5.000000, 0, 10, 5.444981, 4.009402, 0, 0
2002, 2018-03-13, 14:00:28, 1, 15, 42, 4.000, 10.0, 0.000, -5.000000, 0, 10, 9.318112, -9.469768, 0, 0
2002, 2018-03-13, 14:00:31, 1, 15, 43, 4.000, 10.0, 0.000, -8.000000, 0, 10, -9.346652, 5.903017, 0, 0
2002, 2018-03-13, 14:00:33, 1, 15, 44, 4.000, 10.0, 0.000, -8.000000, 0, 10, 1.246047, 9.919460, 0, 0
2002, 2018-03-13, 14:00:35, 1, 15, 45, 4.000, 10.0, 0.000, -11.000000, 0, 10, 8.691882, -7.547399, 1, 1
2002, 2018-03-13, 14:00:38, 1, 15, 46, 4.000, 10.0, 0.000, -11.000000, 0, 10, 4.772919, 8.855344, 1, 1
2002, 2018-03-13, 14:00:40, 1, 15, 47, 4.000, 10.0, 0.000, -14.000000, 0, 10, 5.872112, 6.250033, 0, 0
2002, 2018-03-13, 14:00:42, 1, 15, 48, 4.000, 10.0, 0.000, -14.000000, 0, 10, 8.686714, 9.546454, 1, 1
2002, 2018-03-13, 14:00:44, 1, 15, 49, 4.000, 10.0, 0.000, -17.000000, 11, 10, 8.636029, 8.145229, 0, 1
2002, 2018-03-13, 14:00:47, 1, 15, 50, 4.000, 10.0, 0.000, -14.000000, 0, 10, 0.793768, -9.052874, 1, 0
2002, 2018-03-13, 14:00:49, 1, 15, 51, 4.000, 10.0, 0.000, -11.000000, 0, 10, 0.438203, -5.885575, 1, 1
2002, 2018-03-13, 14:00:51, 1, 15, 52, 4.000, 10.0, 0.000, -11.000000, 12, 10, 3.544075, -2.657179, 1, 1
2002, 2018-03-13, 14:00:54, 1, 15, 53, 4.000, 10.0, 0.000, -14.000000, 0, 10, 8.306443, 8.435530, 0, 0
2002, 2018-03-13, 14:00:56, 1, 15, 54, 4.000, 10.0, 0.000, -14.000000, 0, 10, 6.122353, 9.150196, 0, 0
2002, 2018-03-13, 14:00:58, 1, 15, 55, 4.000, 10.0, 0.000, -17.000000, 0, 10, 9.502919, 8.935226, 1, 1
2002, 2018-03-13, 14:01:01, 1, 15, 56, 4.000, 10.0, 0.000, -17.000000, 0, 10, 4.717785, 6.986397, 0, 0
2002, 2018-03-13, 14:01:03, 1, 15, 57, 4.000, 10.0, 0.000, -20.000000, 0, 10, 5.172390, -6.704496, 0, 0
2002, 2018-03-13, 14:01:05, 1, 15, 58, 4.000, 10.0, 0.000, -20.000000, 0, 10, -1.207890, 7.965236, 0, 0
2002, 2018-03-13, 14:01:08, 1, 15, 59, 4.000, 10.0, 0.000, -23.000000, 13, 10, 1.828951, -5.992372, 1, 0
2002, 2018-03-13, 14:01:10, 1, 15, 60, 4.000, 10.0, 0.000, -20.000000, 0, 10, 2.491838, -0.312074, 1, 0
2002, 2018-03-13, 14:02:17, 1, 16, 1, 4.000, 0.0, 0.350, 10.000000, 0, 10, 0.000000, -8.686577, 1, 1
2002, 2018-03-13, 14:02:20, 1, 16, 2, 4.000, 0.0, 0.350, 5.000000, 0, 10, 9.289774, 8.338694, 0, 0
2002, 2018-03-13, 14:02:22, 1, 16, 3, 4.000, 0.0, 0.350, 0.000000, 0, 10, 9.192099, 3.566222, 0, 0
2002, 2018-03-13, 14:02:24, 1, 16, 4, 4.000, 0.0, 0.350, -5.000000, 1, 10, 7.972666, -1.376586, 0, 1
2002, 2018-03-13, 14:02:27, 1, 16, 5, 4.000, 0.0, 0.350, 0.000000, 0, 10, -9.303165, 9.782555, 0, 0
2002, 2018-03-13, 14:02:29, 1, 16, 6, 4.000, 0.0, 0.350, 0.000000, 2, 10, 0.075925, 3.483936, 1, 1
2002, 2018-03-13, 14:02:31, 1, 16, 7, 4.000, 0.0, 0.350, -5.000000, 0, 10, 0.479877, 9.828077, 1, 1
2002, 2018-03-13, 14:02:33, 1, 16, 8, 4.000, 0.0, 0.350, -5.000000, 0, 10, 9.774959, 2.737417, 0, 0
2002, 2018-03-13, 14:02:36, 1, 16, 9, 4.000, 0.0, 0.350, -10.000000, 0, 10, -1.118878, 9.463921, 0, 0
2002, 2018-03-13, 14:02:38, 1, 16, 10, 4.000, 0.0, 0.350, -10.000000, 0, 10, 3.892380, -3.994932, 1, 1
2002, 2018-03-13, 14:02:40, 1, 16, 11, 4.000, 0.0, 0.350, -15.000000, 3, 10, 7.592419, -1.452246, 1, 0
2002, 2018-03-13, 14:02:43, 1, 16, 12, 4.000, 0.0, 0.350, -10.000000, 0, 10, 7.839190, 6.784323, 1, 1
2002, 2018-03-13, 14:02:45, 1, 16, 13, 4.000, 0.0, 0.350, -10.000000, 4, 10, 1.040323, 7.304224, 0, 0
2002, 2018-03-13, 14:02:47, 1, 16, 14, 4.000, 0.0, 0.350, -15.000000, 0, 10, -5.815093, -4.994680, 1, 1
2002, 2018-03-13, 14:02:50, 1, 16, 15, 4.000, 0.0, 0.350, -15.000000, 5, 10, 1.937025, 3.251195, 0, 1
2002, 2018-03-13, 14:02:52, 1, 16, 16, 4.000, 0.0, 0.350, -10.000000, 0, 10, 7.907302, 6.039120, 1, 0
2002, 2018-03-13, 14:02:54, 1, 16, 17, 4.000, 0.0, 0.350, -5.000000, 0, 10, 4.965322, 5.010976, 0, 0
2002, 2018-03-13, 14:02:56, 1, 16, 18, 4.000, 0.0, 0.350, -5.000000, 0, 10, -0.741205, 4.185888, 0, 1
2002, 2018-03-13, 14:02:59, 1, 16, 19, 4.000, 0.0, 0.350, 0.000000, 0, 10, 4.469745, 2.474793, 0, 1
2002, 2018-03-13, 14:03:01, 1, 16, 20, 4.000, 0.0, 0.350, 5.000000, 0, 10, -2.121258, 7.586587, 1, 1
2002, 2018-03-13, 14:03:03, 1, 16, 21, 4.000, 0.0, 0.350, 5.000000, 6, 10, 9.966897, 8.769850, 1, 1
2002, 2018-03-13, 14:03:06, 1, 16, 22, 4.000, 0.0, 0.350, 2.000000, 0, 10, 0.302078, 9.165198, 1, 1
2002, 2018-03-13, 14:03:08, 1, 16, 23, 4.000, 0.0, 0.350, 2.000000, 0, 10, -3.223715, 9.822017, 1, 1
2002, 2018-03-13, 14:03:10, 1, 16, 24, 4.000, 0.0, 0.350, -1.000000, 0, 10, 7.622334, 5.554984, 1, 1
2002, 2018-03-13, 14:03:13, 1, 16, 25, 4.000, 0.0, 0.350, -1.000000, 0, 10, 8.079481, 9.256971, 0, 0
2002, 2018-03-13, 14:03:15, 1, 16, 26, 4.000, 0.0, 0.350, -4.000000, 0, 10, 0.998463, 8.304323, 1, 1
2002, 2018-03-13, 14:03:17, 1, 16, 27, 4.000, 0.0, 0.350, -4.000000, 7, 10, -2.779600, 5.128586, 1, 0
2002, 2018-03-13, 14:03:19, 1, 16, 28, 4.000, 0.0, 0.350, -1.000000, 0, 10, -1.046084, 8.369977, 0, 0
2002, 2018-03-13, 14:03:22, 1, 16, 29, 4.000, 0.0, 0.350, -1.000000, 8, 10, 6.272937, 7.543164, 1, 1
2002, 2018-03-13, 14:03:24, 1, 16, 30, 4.000, 0.0, 0.350, -4.000000, 9, 10, 6.664439, 6.291160, 0, 1
2002, 2018-03-13, 14:03:26, 1, 16, 31, 4.000, 0.0, 0.350, -1.000000, 0, 10, 8.691446, 7.512232, 1, 1
2002, 2018-03-13, 14:03:29, 1, 16, 32, 4.000, 0.0, 0.350, -1.000000, 10, 10, -3.926880, 6.536563, 0, 0
2002, 2018-03-13, 14:03:31, 1, 16, 33, 4.000, 0.0, 0.350, -4.000000, 11, 10, 5.523693, 6.373293, 1, 0
2002, 2018-03-13, 14:03:33, 1, 16, 34, 4.000, 0.0, 0.350, -1.000000, 0, 10, -0.939605, 2.061338, 0, 0
2002, 2018-03-13, 14:03:36, 1, 16, 35, 4.000, 0.0, 0.350, -1.000000, 12, 10, -5.487387, 8.014578, 1, 1
2002, 2018-03-13, 14:03:38, 1, 16, 36, 4.000, 0.0, 0.350, -4.000000, 0, 10, 1.586683, -1.836792, 1, 1
2002, 2018-03-13, 14:03:40, 1, 16, 37, 4.000, 0.0, 0.350, -4.000000, 0, 10, 5.404172, 1.939012, 1, 1
2002, 2018-03-13, 14:03:43, 1, 16, 38, 4.000, 0.0, 0.350, -7.000000, 13, 10, 8.179968, 7.355701, 0, 1
2002, 2018-03-13, 14:03:45, 1, 16, 39, 4.000, 0.0, 0.350, -4.000000, 0, 10, 9.529088, -3.069880, 1, 1
2002, 2018-03-13, 14:03:47, 1, 16, 40, 4.000, 0.0, 0.350, -4.000000, 14, 10, 0.488365, 7.604247, 1, 1
2002, 2018-03-13, 14:03:49, 1, 16, 41, 4.000, 0.0, 0.350, -5.000000, 0, 10, 9.484574, 9.591585, 1, 1
2002, 2018-03-13, 14:03:52, 1, 16, 42, 4.000, 0.0, 0.350, -5.000000, 0, 10, 4.704013, 2.877370, 1, 1
2002, 2018-03-13, 14:03:54, 1, 16, 43, 4.000, 0.0, 0.350, -6.000000, 15, 10, 8.357860, -7.098236, 1, 0
2002, 2018-03-13, 14:03:56, 1, 16, 44, 4.000, 0.0, 0.350, -5.000000, 0, 10, 8.809707, -1.513700, 1, 1
2002, 2018-03-13, 14:03:59, 1, 16, 45, 4.000, 0.0, 0.350, -5.000000, 0, 10, 5.688649, 0.130807, 1, 0
2002, 2018-03-13, 14:04:01, 1, 16, 46, 4.000, 0.0, 0.350, -4.000000, 0, 10, 6.066784, -2.084164, 0, 1
2002, 2018-03-13, 14:04:03, 1, 16, 47, 4.000, 0.0, 0.350, -3.000000, 0, 10, -8.778021, 9.636768, 0, 0
2002, 2018-03-13, 14:04:05, 1, 16, 48, 4.000, 0.0, 0.350, -3.000000, 16, 10, 6.648406, 9.196467, 1, 1
2002, 2018-03-13, 14:04:08, 1, 16, 49, 4.000, 0.0, 0.350, -4.000000, 0, 10, 8.590514, 0.348852, 0, 0
2002, 2018-03-13, 14:04:10, 1, 16, 50, 4.000, 0.0, 0.350, -4.000000, 17, 10, 9.987284, 5.465201, 1, 0
2002, 2018-03-13, 14:04:12, 1, 16, 51, 4.000, 0.0, 0.350, -3.000000, 0, 10, 8.868088, -0.986219, 1, 0
2002, 2018-03-13, 14:04:15, 1, 16, 52, 4.000, 0.0, 0.350, -2.000000, 0, 10, 9.553619, 9.325518, 1, 1
2002, 2018-03-13, 14:04:17, 1, 16, 53, 4.000, 0.0, 0.350, -2.000000, 18, 10, -1.659779, 8.635113, 1, 1
2002, 2018-03-13, 14:04:19, 1, 16, 54, 4.000, 0.0, 0.350, -3.000000, 0, 10, 5.798490, 5.368760, 0, 0
2002, 2018-03-13, 14:04:22, 1, 16, 55, 4.000, 0.0, 0.350, -3.000000, 19, 10, 5.920924, 2.450642, 0, 1
2002, 2018-03-13, 14:04:24, 1, 16, 56, 4.000, 0.0, 0.350, -2.000000, 0, 10, 2.926909, 0.629389, 0, 1
2002, 2018-03-13, 14:04:26, 1, 16, 57, 4.000, 0.0, 0.350, -1.000000, 0, 10, 2.730210, -5.087234, 0, 0
2002, 2018-03-13, 14:04:29, 1, 16, 58, 4.000, 0.0, 0.350, -1.000000, 20, 10, 4.120327, 5.985489, 0, 0
2002, 2018-03-13, 14:04:31, 1, 16, 59, 4.000, 0.0, 0.350, -2.000000, 0, 10, 6.357999, 9.756976, 1, 1
2002, 2018-03-13, 14:04:33, 1, 16, 60, 4.000, 0.0, 0.350, -2.000000, 21, 10, 7.984234, -1.226690, 1, 0
2001, 2018-03-14, 10:49:23, 1, 1, 1, 4.000, 10.0, 0.000, 10.000000, 0, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:49:26, 1, 1, 2, 4.000, 10.0, 0.000, 5.000000, 0, 0, 0.000000, 0.000000, 0, 0
2001, 2018-03-14, 10:49:28, 1, 1, 3, 4.000, 10.0, 0.000, 0.000000, 0, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:49:31, 1, 1, 4, 4.000, 10.0, 0.000, -5.000000, 0, 0, 0.000000, 0.000000, 0, 0
2001, 2018-03-14, 10:49:33, 1, 1, 5, 4.000, 10.0, 0.000, -10.000000, 0, 0, 0.000000, 0.000000, 0, 0
2001, 2018-03-14, 10:49:36, 1, 1, 6, 4.000, 10.0, 0.000, -15.000000, 0, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:49:38, 1, 1, 7, 4.000, 10.0, 0.000, -20.000000, 0, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:49:41, 1, 1, 8, 4.000, 10.0, 0.000, -25.000000, 1, 0, 0.000000, 0.000000, 0, 1
2001, 2018-03-14, 10:49:43, 1, 1, 9, 4.000, 10.0, 0.000, -20.000000, 0, 0, 0.000000, 0.000000, 0, 0
2001, 2018-03-14, 10:49:46, 1, 1, 10, 4.000, 10.0, 0.000, -20.000000, 2, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:49:48, 1, 1, 11, 4.000, 10.0, 0.000, -25.000000, 0, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:49:50, 1, 1, 12, 4.000, 10.0, 0.000, -25.000000, 0, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:49:53, 1, 1, 13, 4.000, 10.0, 0.000, -30.000000, 3, 0, 0.000000, 0.000000, 0, 1
2001, 2018-03-14, 10:49:55, 1, 1, 14, 4.000, 10.0, 0.000, -25.000000, 0, 0, 0.000000, 0.000000, 0, 0
2001, 2018-03-14, 10:49:58, 1, 1, 15, 4.000, 10.0, 0.000, -25.000000, 0, 0, 0.000000, 0.000000, 1, 0
2001, 2018-03-14, 10:50:00, 1, 1, 16, 4.000, 10.0, 0.000, -20.000000, 0, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:50:03, 1, 1, 17, 4.000, 10.0, 0.000, -20.000000, 4, 0, 0.000000, 0.000000, 0, 0
2001, 2018-03-14, 10:50:05, 1, 1, 18, 4.000, 10.0, 0.000, -25.000000, 0, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:50:08, 1, 1, 19, 4.000, 10.0, 0.000, -25.000000, 5, 0, 0.000000, 0.000000, 1, 0
2001, 2018-03-14, 10:50:10, 1, 1, 20, 4.000, 10.0, 0.000, -20.000000, 0, 0, 0.000000, 0.000000, 0, 0
2001, 2018-03-14, 10:50:13, 1, 1, 21, 4.000, 10.0, 0.000, -20.000000, 6, 0, 0.000000, 0.000000, 0, 0
2001, 2018-03-14, 10:50:15, 1, 1, 22, 4.000, 10.0, 0.000, -23.000000, 0, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:50:18, 1, 1, 23, 4.000, 10.0, 0.000, -23.000000, 0, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:50:21, 1, 1, 24, 4.000, 10.0, 0.000, -26.000000, 0, 0, 0.000000, 0.000000, 0, 0
2001, 2018-03-14, 10:50:23, 1, 1, 25, 4.000, 10.0, 0.000, -26.000000, 0, 0, 0.000000, 0.000000, 0, 0
2001, 2018-03-14, 10:50:26, 1, 1, 26, 4.000, 10.0, 0.000, -29.000000, 7, 0, 0.000000, 0.000000, 0, 1
2001, 2018-03-14, 10:50:28, 1, 1, 27, 4.000, 10.0, 0.000, -26.000000, 0, 0, 0.000000, 0.000000, 0, 0
2001, 2018-03-14, 10:50:31, 1, 1, 28, 4.000, 10.0, 0.000, -26.000000, 8, 0, 0.000000, 0.000000, 0, 0
2001, 2018-03-14, 10:50:33, 1, 1, 29, 4.000, 10.0, 0.000, -29.000000, 9, 0, 0.000000, 0.000000, 1, 0
2001, 2018-03-14, 10:50:36, 1, 1, 30, 4.000, 10.0, 0.000, -26.000000, 0, 0, 0.000000, 0.000000, 0, 0
2001, 2018-03-14, 10:50:38, 1, 1, 31, 4.000, 10.0, 0.000, -26.000000, 10, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:50:41, 1, 1, 32, 4.000, 10.0, 0.000, -29.000000, 0, 0, 0.000000, 0.000000, 0, 0
2001, 2018-03-14, 10:50:43, 1, 1, 33, 4.000, 10.0, 0.000, -29.000000, 0, 0, 0.000000, 0.000000, 0, 0
2001, 2018-03-14, 10:50:46, 1, 1, 34, 4.000, 10.0, 0.000, -32.000000, 0, 0, 0.000000, 0.000000, 0, 0
2001, 2018-03-14, 10:50:48, 1, 1, 35, 4.000, 10.0, 0.000, -32.000000, 11, 0, 0.000000, 0.000000, 0, 1
2001, 2018-03-14, 10:50:50, 1, 1, 36, 4.000, 10.0, 0.000, -29.000000, 0, 0, 0.000000, 0.000000, 0, 0
2001, 2018-03-14, 10:50:53, 1, 1, 37, 4.000, 10.0, 0.000, -29.000000, 0, 0, 0.000000, 0.000000, 1, 0
2001, 2018-03-14, 10:50:55, 1, 1, 38, 4.000, 10.0, 0.000, -26.000000, 0, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:50:58, 1, 1, 39, 4.000, 10.0, 0.000, -26.000000, 12, 0, 0.000000, 0.000000, 0, 0
2001, 2018-03-14, 10:51:00, 1, 1, 40, 4.000, 10.0, 0.000, -29.000000, 13, 0, 0.000000, 0.000000, 0, 1
2001, 2018-03-14, 10:51:03, 1, 1, 41, 4.000, 10.0, 0.000, -26.000000, 0, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:51:05, 1, 1, 42, 4.000, 10.0, 0.000, -26.000000, 0, 0, 0.000000, 0.000000, 0, 1
2001, 2018-03-14, 10:51:08, 1, 1, 43, 4.000, 10.0, 0.000, -23.000000, 0, 0, 0.000000, 0.000000, 0, 0
2001, 2018-03-14, 10:51:10, 1, 1, 44, 4.000, 10.0, 0.000, -23.000000, 14, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:51:13, 1, 1, 45, 4.000, 10.0, 0.000, -24.000000, 0, 0, 0.000000, 0.000000, 0, 0
2001, 2018-03-14, 10:51:15, 1, 1, 46, 4.000, 10.0, 0.000, -24.000000, 0, 0, 0.000000, 0.000000, 0, 0
2001, 2018-03-14, 10:51:17, 1, 1, 47, 4.000, 10.0, 0.000, -25.000000, 0, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:51:20, 1, 1, 48, 4.000, 10.0, 0.000, -25.000000, 0, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:51:22, 1, 1, 49, 4.000, 10.0, 0.000, -26.000000, 0, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:51:25, 1, 1, 50, 4.000, 10.0, 0.000, -26.000000, 0, 0, 0.000000, 0.000000, 0, 0
2001, 2018-03-14, 10:51:27, 1, 1, 51, 4.000, 10.0, 0.000, -27.000000, 0, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:51:30, 1, 1, 52, 4.000, 10.0, 0.000, -27.000000, 0, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:51:32, 1, 1, 53, 4.000, 10.0, 0.000, -28.000000, 0, 0, 0.000000, 0.000000, 0, 0
2001, 2018-03-14, 10:51:35, 1, 1, 54, 4.000, 10.0, 0.000, -28.000000, 0, 0, 0.000000, 0.000000, 0, 0
2001, 2018-03-14, 10:51:37, 1, 1, 55, 4.000, 10.0, 0.000, -29.000000, 0, 0, 0.000000, 0.000000, 0, 0
2001, 2018-03-14, 10:51:40, 1, 1, 56, 4.000, 10.0, 0.000, -29.000000, 0, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:51:42, 1, 1, 57, 4.000, 10.0, 0.000, -30.000000, 0, 0, 0.000000, 0.000000, 0, 0
2001, 2018-03-14, 10:51:45, 1, 1, 58, 4.000, 10.0, 0.000, -30.000000, 0, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:51:47, 1, 1, 59, 4.000, 10.0, 0.000, -31.000000, 15, 0, 0.000000, 0.000000, 1, 0
2001, 2018-03-14, 10:51:50, 1, 1, 60, 4.000, 10.0, 0.000, -30.000000, 0, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:51:55, 1, 2, 1, 4.000, 0.0, 0.350, 10.000000, 0, 0, 0.000000, 0.000000, 0, 0
2001, 2018-03-14, 10:51:58, 1, 2, 2, 4.000, 0.0, 0.350, 5.000000, 0, 0, 0.000000, 0.000000, 0, 0
2001, 2018-03-14, 10:52:00, 1, 2, 3, 4.000, 0.0, 0.350, 0.000000, 0, 0, 0.000000, 0.000000, 0, 0
2001, 2018-03-14, 10:52:02, 1, 2, 4, 4.000, 0.0, 0.350, -5.000000, 0, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:52:05, 1, 2, 5, 4.000, 0.0, 0.350, -10.000000, 0, 0, 0.000000, 0.000000, 0, 0
2001, 2018-03-14, 10:52:08, 1, 2, 6, 4.000, 0.0, 0.350, -15.000000, 0, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:52:11, 1, 2, 7, 4.000, 0.0, 0.350, -20.000000, 0, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:52:13, 1, 2, 8, 4.000, 0.0, 0.350, -25.000000, 1, 0, 0.000000, 0.000000, 0, 1
2001, 2018-03-14, 10:52:16, 1, 2, 9, 4.000, 0.0, 0.350, -20.000000, 0, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:52:18, 1, 2, 10, 4.000, 0.0, 0.350, -20.000000, 2, 0, 0.000000, 0.000000, 0, 0
2001, 2018-03-14, 10:52:21, 1, 2, 11, 4.000, 0.0, 0.350, -25.000000, 3, 0, 0.000000, 0.000000, 1, 0
2001, 2018-03-14, 10:52:23, 1, 2, 12, 4.000, 0.0, 0.350, -20.000000, 0, 0, 0.000000, 0.000000, 0, 0
2001, 2018-03-14, 10:52:26, 1, 2, 13, 4.000, 0.0, 0.350, -20.000000, 0, 0, 0.000000, 0.000000, 1, 0
2001, 2018-03-14, 10:52:28, 1, 2, 14, 4.000, 0.0, 0.350, -15.000000, 0, 0, 0.000000, 0.000000, 0, 0
2001, 2018-03-14, 10:52:31, 1, 2, 15, 4.000, 0.0, 0.350, -15.000000, 4, 0, 0.000000, 0.000000, 0, 0
2001, 2018-03-14, 10:52:33, 1, 2, 16, 4.000, 0.0, 0.350, -20.000000, 0, 0, 0.000000, 0.000000, 0, 0
2001, 2018-03-14, 10:52:35, 1, 2, 17, 4.000, 0.0, 0.350, -20.000000, 0, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:52:38, 1, 2, 18, 4.000, 0.0, 0.350, -25.000000, 5, 0, 0.000000, 0.000000, 1, 0
2001, 2018-03-14, 10:52:40, 1, 2, 19, 4.000, 0.0, 0.350, -20.000000, 0, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:52:42, 1, 2, 20, 4.000, 0.0, 0.350, -20.000000, 0, 0, 0.000000, 0.000000, 0, 1
2001, 2018-03-14, 10:52:45, 1, 2, 21, 4.000, 0.0, 0.350, -15.000000, 0, 0, 0.000000, 0.000000, 0, 1
2001, 2018-03-14, 10:52:48, 1, 2, 22, 4.000, 0.0, 0.350, -10.000000, 0, 0, 0.000000, 0.000000, 0, 0
2001, 2018-03-14, 10:52:50, 1, 2, 23, 4.000, 0.0, 0.350, -10.000000, 6, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:52:53, 1, 2, 24, 4.000, 0.0, 0.350, -13.000000, 7, 0, 0.000000, 0.000000, 0, 1
2001, 2018-03-14, 10:52:56, 1, 2, 25, 4.000, 0.0, 0.350, -10.000000, 0, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:52:58, 1, 2, 26, 4.000, 0.0, 0.350, -10.000000, 8, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:53:00, 1, 2, 27, 4.000, 0.0, 0.350, -13.000000, 0, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:53:03, 1, 2, 28, 4.000, 0.0, 0.350, -13.000000, 0, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:53:06, 1, 2, 29, 4.000, 0.0, 0.350, -16.000000, 9, 0, 0.000000, 0.000000, 1, 0
2001, 2018-03-14, 10:53:09, 1, 2, 30, 4.000, 0.0, 0.350, -13.000000, 0, 0, 0.000000, 0.000000, 0, 1
2001, 2018-03-14, 10:53:12, 1, 2, 31, 4.000, 0.0, 0.350, -10.000000, 0, 0, 0.000000, 0.000000, 0, 0
2001, 2018-03-14, 10:53:14, 1, 2, 32, 4.000, 0.0, 0.350, -10.000000, 10, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:53:17, 1, 2, 33, 4.000, 0.0, 0.350, -13.000000, 11, 0, 0.000000, 0.000000, 0, 1
2001, 2018-03-14, 10:53:19, 1, 2, 34, 4.000, 0.0, 0.350, -10.000000, 0, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:53:22, 1, 2, 35, 4.000, 0.0, 0.350, -10.000000, 12, 0, 0.000000, 0.000000, 0, 0
2001, 2018-03-14, 10:53:24, 1, 2, 36, 4.000, 0.0, 0.350, -13.000000, 0, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:53:26, 1, 2, 37, 4.000, 0.0, 0.350, -13.000000, 13, 0, 0.000000, 0.000000, 1, 0
2001, 2018-03-14, 10:53:29, 1, 2, 38, 4.000, 0.0, 0.350, -10.000000, 0, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:53:31, 1, 2, 39, 4.000, 0.0, 0.350, -10.000000, 14, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:53:34, 1, 2, 40, 4.000, 0.0, 0.350, -11.000000, 0, 0, 0.000000, 0.000000, 0, 0
2001, 2018-03-14, 10:53:36, 1, 2, 41, 4.000, 0.0, 0.350, -11.000000, 15, 0, 0.000000, 0.000000, 1, 0
2001, 2018-03-14, 10:53:39, 1, 2, 42, 4.000, 0.0, 0.350, -10.000000, 0, 0, 0.000000, 0.000000, 0, 1
2001, 2018-03-14, 10:53:41, 1, 2, 43, 4.000, 0.0, 0.350, -9.000000, 0, 0, 0.000000, 0.000000, 0, 1
2001, 2018-03-14, 10:53:44, 1, 2, 44, 4.000, 0.0, 0.350, -8.000000, 0, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:53:46, 1, 2, 45, 4.000, 0.0, 0.350, -8.000000, 16, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:53:49, 1, 2, 46, 4.000, 0.0, 0.350, -9.000000, 17, 0, 0.000000, 0.000000, 0, 1
2001, 2018-03-14, 10:53:52, 1, 2, 47, 4.000, 0.0, 0.350, -8.000000, 0, 0, 0.000000, 0.000000, 1, 1
2001, 2018-03-14, 10:53:54, 1, 2, 48, 4.000, 0.0, 0.350, -8.000000, 0, 0, 0.000000, 0.000000, 1, 0
2001, 2018-03-14, 10:53:57, 1, 2, 49, 4.000, 0.0, 0.350, -7.000000, 0, 0, 0.000000, 0.000000, 1, 0
2001, 2018-03-14, 10:54:00, 1, 2, 50, 4.000, 0.0, 0.350, -6.000000, 0, 0, 0.000000, 0.000000, 0, 1
